1.035457318388578862e+01,2.183601900063719725e+01,1.491621670479856334e+02,-1.415122564417505613e+00,9.026363081490531570e+00,5.097787942433244979e+01,5.544482605273339360e+00,-2.437669869085474517e+01,5.507731306384297199e+01,-5.752008992980237423e+01,-1.470120021770242325e+01,-1.966041909479988448e+01,-1.598562479666300717e+00,2.677638759533175872e+01,5.886590078416456606e+01,1.075827972086608355e+02,-4.513203645952492593e+01,3.963432312447837091e+01,1.070184184785826176e+02,-5.085014645248494247e+01
4.500060574499973143e+01,4.941826979503114359e+01,1.066878917586696218e+02,-4.705718360837580860e+01,1.567227720524997459e+01,-3.755910130489749577e+01,-1.535672827095513426e+01,2.648436313561317945e+01,-8.524772662958264746e+00,1.297518349646182934e+01,-2.418997997811351652e+01,1.500479417487770384e+01,1.568488782061684894e+01,-2.744007619878361837e+01,-2.116439613490585714e+01,-3.032195082350068294e+00,1.203828863874007116e+00,3.264926683962487974e+00,-2.029032032033467914e+01,-1.447742265312505872e+01
1.773589240610277074e+01,-3.560138059070010996e+01,6.873303876615747043e+00,2.533683514026828476e+01,5.792993933387120542e+00,1.831060811095331642e-01,1.562261141660637875e+01,2.489249694081538422e+01,-1.858000940771432075e-01,-2.051506280726691855e+01,-3.035711777066646189e+00,-2.058266456547016432e+01,-8.308659952171888463e+00,-5.936894356389935012e+00,8.412541005810735939e+00,4.765213664124072324e+00,-1.272164204863400627e+01,-4.698280276951616763e+00,-3.802145138943008540e+00,-3.951704815604354160e+00
4.181022118220720074e+01,-3.598006988449406585e+00,6.766241571776789954e+01,-7.170678317070440233e-01,1.815679021255791170e+01,-2.774257767874693315e+01,2.151759949611314582e+01,4.452184338819029819e+01,-1.389493651409732600e+01,-1.240416712569043334e+01,-3.275408277913803801e+01,-2.099431038572074826e+01,-1.083766194860000276e+01,-1.885356346956215035e+01,9.565833312525029442e+00,-4.916717406411553526e+00,7.804872280405288354e-01,-2.320202791777201234e+00,3.775112252711242622e+00,-1.301711366764839539e+01
8.054737978843422752e+01,5.343214335298535644e+01,1.364510197313645676e+02,-1.658722471175930480e+01,5.613394725335679425e+01,8.853876619203672860e+00,4.871673788084140533e+00,1.819575013647541439e+01,-2.265535293022614383e+01,-1.054495597865922640e+01,-3.320610984214366113e+01,-3.204094370902323874e+01,3.386643162739920854e+01,-1.046342694237231719e+01,-3.311728841700387704e+01,4.662934494697714172e+01,-4.725587669995350382e+01,1.548406508226879374e+01,-2.612974480456000226e+00,-2.131898067463054502e+01
3.547486400945618357e+01,-2.115826591976101767e+01,-1.009048150955924328e+01,-2.055370593999900919e+01,2.087176123388060134e+01,1.963523807037578095e+01,-1.450546444797913992e+01,1.567767347595154703e+01,1.739292126701166552e+01,-1.105101883060699564e+01,-5.188570208277217155e+00,-1.949258484850033923e+01,1.751942949396539362e+01,-1.457983356455716617e+01,1.577113135120353604e+01,-7.043179808390006791e+00,-1.522949285679497322e+01,1.054906842371718589e+01,5.689847916586743715e+00,5.214199511161083933e+00
9.612593432017531470e+00,-3.154340458184978147e+01,-2.656915228514047911e+01,-4.425935539504595728e-01,1.788291220948716642e+01,-7.825709037510806709e+00,2.320810216586795427e+00,8.271692880615484356e+00,-1.370215348856822946e+00,-3.321932315119420220e+00,-3.086900921947325571e+01,-5.581356523693212779e+00,4.395563939860450020e+00,-1.022060382612355589e+01,-1.104454420695216044e+00,1.538697857750369202e+01,-1.230541873463798908e+01,1.069016670728195173e+00,1.807099189263051464e+00,1.029718140357365108e+01
2.902982312608285653e+01,-2.953619073576847853e+01,-1.436380977052270191e+00,2.229239405394865869e+00,2.968229056772855756e+01,1.796926010623916525e+01,2.458386211030149759e+00,5.225765898661441256e+00,1.186447463764960553e+01,-1.008512291108302961e+01,-3.250480466800065216e+01,-3.321924495105918851e+01,3.016565616397840266e+00,-1.399969610269581644e+01,-9.957358012660396440e+00,7.493393321447164190e+00,-1.015303170815666967e+01,5.432033433406999734e+00,-5.003450832377373203e+00,7.538606438275826882e+00
1.312013703965377864e+01,-2.262935131192939053e+01,2.250421470351309239e+01,3.057968727025262901e+00,1.749155073445001207e+01,2.389838707397358419e+01,-2.500669733272582018e+00,-9.909704563834372593e+00,6.230747918905984228e+00,-1.064203254038316437e+01,9.060564275749177554e+00,-2.091842579530407775e+01,-6.756221747226973662e+00,-1.124063713339872805e+01,1.412540821332871621e+00,-8.973848317000555852e+00,-3.474642517794516383e+00,-2.825763360620908493e+00,-1.241084336968272805e-01,2.283044753829812645e+00
3.415274441978190367e+01,-6.318234749251349314e+00,-9.194270596789431593e+00,-4.024490500197362053e+01,2.528965544852882985e+01,6.291158473415898555e+01,-3.803205378349863253e+01,-2.885833142813603303e+01,1.112227406614346137e+01,-3.573271710813766600e+00,1.049982913755648539e+01,-5.213121689797937108e+01,-8.839346162704653231e-01,1.550387949742197868e+01,-5.591106226118272016e-01,-1.457772474176378985e+01,1.285815016170103631e+00,6.519831352770919075e+00,-5.228034895308793395e+00,8.438184848382807246e+00
