-1.242348420744664139e+02,-2.400114268575321397e+00,2.146374826948616032e+01,3.776085646766369308e+01,-6.426926916288406844e+00,-5.074938848572500660e+00,-1.400190780228318665e+01,-2.199275040639036760e+01,5.294647319493866355e+00,-4.317011737885442457e+00,2.462617551558052043e+01,-4.844130963448447069e+00,-7.418954728349329564e+00,-4.380141444037180776e+01,-1.448064468041104291e+01,9.037750055148515926e+00,1.539444240430052169e+01,-3.554833089115156497e+01,-1.106128680198068714e+01,3.122841993481044298e+00
-1.455910974437238110e+02,-9.664851073484680199e+00,2.183206693191916870e+01,7.903527743209477485e+00,-3.703926637596605076e+01,9.214460556128901914e+00,2.523446574043648027e+00,-2.950403798081062234e+01,-1.826268660113747799e+01,1.834062589814597999e+01,-2.576138520897763939e+01,-3.005339504788393512e+01,-1.077905300101442343e+01,-1.993012615529443821e+01,1.583032358895503755e+01,3.125269200820977034e+00,1.750700742922392195e+01,-2.131807810888208365e+00,9.334808959813976514e+00,-1.882228507220394143e+00
-5.904018074778631586e+01,-1.559800505096340606e+00,4.605716103446503951e+00,-6.704530721249132341e+01,1.874116768229374230e+00,1.389675256589438135e+01,-3.352884398427698898e+01,-8.239363240511096365e+00,-1.623363085156186969e+01,-3.417712043128715038e+01,2.781130560992944822e+01,5.348833808715973248e+00,-1.269219254831968691e+01,-2.652481385031074668e-01,-1.931465985339841041e+01,1.204609913088476958e+01,-3.062521353192915541e+01,-1.237124532225478291e+01,2.748267403673427722e+01,4.853293264554932307e+01
-7.694425057146357005e+01,-8.079580656384180770e+00,-2.327470597696276400e+00,-6.985844101742956980e+01,-1.469385348202948727e+01,1.042942198907442108e+00,-8.893221165018831087e+00,1.254205165891999041e+00,-2.470691554462086259e+01,-3.051119326834190915e+01,7.003762108924502350e+00,6.278077183400998074e+00,-2.159466109585825322e+01,3.142310795918441979e+00,-1.117237495112159706e+01,2.529885502802068586e+00,2.199657746624139154e+00,-7.833006399869318237e+00,-1.224756538963955421e+01,7.484500953186228323e+00
-7.653372861387435933e+01,-1.231537249907435694e+01,1.968615989155375701e+01,-7.836801607545899628e+01,6.322367532748490504e+00,2.143598545650927178e+01,-2.862862322057972264e+01,-1.058138328027571617e+01,-1.903096727773381502e+01,-3.695606813758416820e+01,1.824884833072686519e+01,3.734185866494229344e+00,-2.254833141735941027e+01,6.656195441909376953e+00,-7.490284794487743980e+00,1.339540557383967112e+01,-2.047822690631730680e+01,-2.230440700913534968e+00,2.615836666078602946e+01,3.760825834528691303e+01
-3.365499446863363175e+01,-6.406169748131963715e+00,2.639142412545351091e-01,-7.123097092105207651e+01,-5.804819753523140058e+00,7.995712625888675262e+00,-2.655106314406047119e+01,-1.355289236389812402e+01,-1.278567511014539448e+01,-3.390626159073698886e+01,2.486907011579899063e+01,5.024318601835676468e+00,-1.999125221919898721e+01,4.799059160132791213e+00,-1.382302119366795878e+01,3.822613434691502388e+00,-2.287859322527831907e+01,-8.233297885605412869e-01,2.435846430123632089e+01,4.005549267406993863e+01
-1.361486934025553239e+02,-2.876115905630238245e+01,1.794787137974144642e+01,-7.825497628909687364e+01,6.258025536316589310e+00,4.231643608303780724e+01,5.633169725686824059e+00,1.299007953591747899e+01,-4.328695015050094952e+01,-2.428080203533804848e+01,-9.904696826161892176e+00,7.644045469379046942e+00,-5.317477652656346265e+01,1.209608471477795888e+01,1.741298964878206590e+01,1.140254134778690442e+01,2.813723575216681638e+01,1.427878782931397517e+01,-6.384017977703319957e+01,-3.096477805895150581e+01
-1.626328558386332759e+02,-5.537252534965537265e+00,2.142410144654240067e+00,6.885243101872497107e+00,1.706986003155068587e+01,-3.452138923102523194e+01,1.051510536945044016e+01,-2.990977148528526541e+01,2.475323824862947220e+01,-1.366075264788742771e+01,2.348732289723129796e+01,-2.581818534818945921e+01,-3.221277464178966454e+01,-1.747830530402702465e+01,4.817759707992013141e+00,-1.191620606655349235e+01,-6.527361205668780642e+00,1.192362879988892921e+01,-5.506009605785764371e-01,3.199547207735203846e-02
-1.593065516236109431e+02,3.923602980758156722e+00,-3.535588782440608036e+00,3.033206422546208536e+00,7.199326753236797494e+00,-4.247311313226695262e+01,1.036357458675100496e+01,-3.799121065236239048e+01,2.712012570192878513e+01,-1.993819546646451357e+01,3.404019660379140788e+01,-1.787052902372128571e+01,-2.334396772044520674e+01,-1.353153468330415521e+01,-3.522597659466495390e+00,-1.980698444401190983e+01,-1.403740642594620702e+01,1.396009858298896411e+01,-5.371795887884875498e+00,8.149361019708749154e+00
-9.784028300430136937e+01,-3.375504434575971935e+00,8.970563001431047567e+00,2.037383019407784346e+01,2.828920257780795211e+01,-1.648673190047933090e+01,-3.657791284614130944e+01,-3.092192835627929526e+01,9.150396620535122594e+00,-4.440936285926897042e+00,-2.746710606657760234e+00,-2.665037061493209691e+01,-4.214248479984732398e+01,-6.172291706734881700e+01,1.054570362297349462e+01,4.364061508443412407e+01,-1.674276502371890574e-01,-3.176226525622779917e+01,-1.953404341595106430e+01,-1.561683143246638750e+01
