1.035457318745837618e+01,2.183601410553853484e+01,1.491621103119285294e+02,-1.414884151461963002e+00,9.033632249133024317e+00,5.099292006284470347e+01,5.502964894309380739e+00,-2.438061616843439339e+01,5.489071879861227643e+01,-5.748641426692931589e+01
4.500060574664899349e+01,4.941827645887837406e+01,1.066878711269060318e+02,-4.705689740074644334e+01,1.567552482217436349e+01,-3.753517778145154438e+01,-1.534727363350856955e+01,2.651020844820120814e+01,-8.487099597570756160e+00,1.299912965447841984e+01
1.773589240536380274e+01,-3.560138098314641297e+01,6.873313164830087807e+00,2.533678361696745895e+01,5.792772616428369936e+00,1.807087046294504895e-01,1.563214311624518693e+01,2.492304061971721652e+01,-2.020795832875360853e-01,-2.048765903976047653e+01
4.181022118278026056e+01,-3.598010004502470327e+00,6.766242150568885450e+01,-7.172633754113242333e-01,1.815674881470942736e+01,-2.774400840733845186e+01,2.152587705343067981e+01,4.453111859594606869e+01,-1.394007600758656018e+01,-1.238366481758273707e+01
8.054737978570236123e+01,5.343215423003456266e+01,1.364510504098770696e+02,-1.658693557031256560e+01,5.613540399040802953e+01,8.869264394612244473e+00,4.865676131773487789e+00,1.831631736505866570e+01,-2.251188803800571492e+01,-1.054076678482597096e+01
3.547486400981130572e+01,-2.115826547318365769e+01,-1.009048543195581438e+01,-2.055386807618562628e+01,2.087185305617780884e+01,1.963921571011456280e+01,-1.451112437305612168e+01,1.568431136252407931e+01,1.744031281161475988e+01,-1.096742633763408215e+01
9.612593430899908142e+00,-3.154340049277955771e+01,-2.656915162307564415e+01,-4.423480495040224558e-01,1.788236311539330359e+01,-7.821195762654237882e+00,2.320691204192573132e+00,8.299422102663314149e+00,-1.322662344977610260e+00,-3.320243669207872284e+00
2.902982312499189632e+01,-2.953618809554616220e+01,-1.436377940950396503e+00,2.229353449493404415e+00,2.968172541736797854e+01,1.796944490375875603e+01,2.456525535108886604e+00,5.237717920502295676e+00,1.189736430389710620e+01,-1.011179978635885490e+01
1.312013703968261780e+01,-2.262935380863693169e+01,2.250422081020304432e+01,3.057782294268100109e+00,1.749049519908265893e+01,2.389553284573383962e+01,-2.501249881029567579e+00,-9.932952355568751557e+00,6.244818346091389749e+00,-1.065450558631080646e+01
3.415274442001852151e+01,-6.318235966199758025e+00,-9.194277163885011817e+00,-4.024494395107862488e+01,2.529017935143650675e+01,6.291053555226661587e+01,-3.803661912399488187e+01,-2.887057425354062801e+01,1.112210281942065038e+01,-3.542521604530844748e+00
4.851563480383197202e+01,1.457741685029569112e+01,8.323202645640854769e+01,6.121639168464194114e+01,2.077310622251386008e+01,5.029335191370268632e+00,3.612091828782101999e+01,2.561901453236372816e+01,-1.092828801711800324e+01,-1.627045635556093472e+01
2.578109366640600086e+01,-1.397848315178902645e+01,6.385766436411048907e+00,4.003826818258761300e+00,1.143088124618442514e+01,1.116249187838543833e+01,2.985680157546331870e+00,1.484453450072555292e+01,1.400950437619016320e+01,-2.179820377529184583e+01
3.384640547158100077e+01,-1.232783830370518530e+01,1.482417533493398665e+00,-1.178658655146469059e+01,2.321450789533290759e+01,-9.773403800309612421e+00,-2.013663260412914724e+01,1.434828099115011035e+01,-1.046749879527804872e+01,1.566099462371212248e+01
4.756002603086704283e+01,-1.169535017803968735e+01,1.630454256708312499e+01,2.751058695342029736e+01,2.506440665465511231e+01,1.505391321510042424e+01,1.627892669563097172e+01,1.814737434394920257e+01,2.792379622373174275e+00,-1.980185889789121489e+01
4.230094391163240175e+01,-2.344883566018841137e+01,-1.302801241564600643e-01,5.105784967569374722e+00,2.809852567512693966e+01,-1.224642642787684560e-01,7.409365584130755522e+00,3.298039943089396075e+01,-1.396157344953797441e+01,-8.478594902674023714e+00
3.123950618179416594e+01,1.090688440338037779e+01,4.838550007195453162e+01,-4.030251861416004289e+01,1.164336247347785758e+01,1.102839307401562507e+01,-2.031430595159758568e+01,8.746684501270459933e+00,2.922544782460901658e+01,-5.534657601041042874e+00
1.917446045468663840e+01,-1.556777746793267703e+01,-2.834726593278118045e+01,1.208248665537944078e+01,5.008161816490559026e+00,1.817108004324559989e+00,-1.098630255006786527e+01,4.161381888275101915e+00,-1.421234697504000977e+01,3.695895838789235555e+00
6.281529180546459656e+01,-6.279704167459806641e+00,3.273983834837982698e+01,1.136029632700416414e+01,4.897404874318882406e+01,3.976725553848254435e+01,1.176320104513689291e+00,3.054622109570712229e+00,1.956758673550516026e-01,-1.624414763003501250e+01
3.038186841987221598e+01,7.621895799285410611e+00,5.024502222950770403e+01,-3.216414358181943811e+01,-4.953984346185375642e+00,-3.199662013061696442e+01,-4.388147657595392381e+00,3.311354125884064814e+01,-2.702272569390885781e+00,5.816329884402927419e+00
6.856266405663374996e+01,2.286143139160752824e+01,8.393989719743656508e+01,1.972842073857881928e+01,3.954733281797950895e+01,2.592469833051541883e+01,2.380121856679038750e+00,-1.969164624527756757e+00,-2.078111963588434108e+01,1.483749742969420859e+00
6.395864353690308235e+01,2.800424852669810249e+01,7.765820138622221691e+01,-2.052707064639578149e+01,2.840464941668640719e+01,-1.532387069109276290e+01,-1.577701640643527448e+01,3.226370907315344994e+01,-1.297524097532428833e+01,1.965823956641092662e+00
2.325404031839073937e+01,-4.351213818109672893e+00,6.409710340985442123e+00,-1.904644770638742557e+01,6.115263704797269995e+00,-3.681389395014630850e+01,-1.129698935313721364e+01,2.962891570135395014e+01,-3.138481028019389218e-01,5.568795177831613152e+00
4.823488434620552567e+01,-5.154993254402399749e+00,1.750199839404469060e+01,-3.864642309074830706e+01,3.313812019557237676e+01,-2.014813387469437345e+01,-1.776295371475495344e+01,3.228471759820725850e+01,-2.927883966710165708e+00,5.052998109831635887e+00
3.940742018405443048e+01,5.112497487071215874e-01,1.401647424264470532e+00,-3.432956157820925824e+01,2.209864333609192855e+01,-3.074101239479643866e+01,-2.557199467398080017e+01,3.238504136946978207e+01,-1.468824631117213286e+01,1.860983736952803724e+01
2.983596929470246195e+01,-4.186373957209347019e+00,4.617025281866233399e+00,1.172099722410045963e+01,1.625404687721108132e+01,1.976792746045734406e+00,4.779541323208953862e+00,3.927403776934424773e+00,-1.521600077586675503e+01,-4.888010785756212173e-01
5.506626340106647888e+01,-1.503782410456693164e+01,1.822225747934119866e+01,-6.994332336406005268e+00,3.534975391024396174e+01,8.475674782861194245e+00,6.887002329272720935e+00,2.502405296644347032e+01,-9.719304005997237539e+00,-8.406922240485096509e+00
2.123915137034752476e+01,-2.128941050471409469e+01,-6.382735182777755867e+00,6.850385232371468014e+00,1.488836901643404609e+01,2.019438408406660201e+01,-4.717333322786735117e+00,9.645216865461428979e-01,3.558555327407879165e+00,-5.788848244169013668e+00
-7.547599919495920240e+00,-3.021655341094932723e+00,2.688854060024425152e+01,-2.619703386455949001e+01,-2.352909829242053164e+01,-1.335061610380035013e+01,9.177416235519446630e+00,2.462470367975393870e+01,7.334156432908133239e-01,4.142056516318677328e-01
1.854504231707072393e+01,5.751428548380982386e-01,4.707219818280823631e+01,1.046095455037460731e+01,-1.786589612783980030e+01,-2.082847555600249123e+01,1.397618059667254009e+01,2.663531766973102322e+01,-1.574284765116115592e+00,-4.067040032884398748e+00
