-7.995734405517578125e+01,-2.442772293090820312e+01,1.284739685058593750e+01,-8.626857757568359375e+01,-4.983092308044433594e+00,1.542671012878417969e+01,-6.733059406280517578e+00,4.487130641937255859e+00,-3.341731643676757812e+01,-3.754646301269531250e+01
-7.909390330314636230e-01,-4.690151214599609375e+00,-1.600902938842773438e+01,-6.903498840332031250e+01,5.498848438262939453e+00,7.566514492034912109e+00,-1.539190864562988281e+01,1.827284240722656250e+01,-3.172736167907714844e+01,-3.924103546142578125e+01
8.401058959960937500e+01,1.510969996452331543e+00,-1.548679471015930176e+00,5.117110824584960938e+01,-3.466193389892578125e+01,-1.394950103759765625e+01,-4.192699050903320312e+01,7.151007652282714844e+00,-3.975063323974609375e+00,-5.957801342010498047e+00
7.934350585937500000e+01,1.085162353515625000e+01,-3.666152572631835938e+01,-2.052533912658691406e+01,1.162732028961181641e+01,-1.666169929504394531e+01,5.195509338378906250e+01,-4.789767742156982422e+00,4.332965087890625000e+01,2.446495437622070312e+01
1.192558212280273438e+02,3.204604339599609375e+01,-5.086191558837890625e+01,-5.477446556091308594e+00,1.682379302978515625e+02,-1.712872314453125000e+01,4.519644165039062500e+01,-5.367436218261718750e+01,-5.772182846069335938e+01,-2.698963165283203125e+01
1.422004241943359375e+02,1.283511161804199219e+01,-3.728063583374023438e+01,-2.696496582031250000e+01,-6.264323234558105469e+00,-7.760749816894531250e+00,4.603789901733398438e+01,1.486381149291992188e+01,3.631084823608398438e+01,9.554145812988281250e+00
3.733320617675781250e+01,-4.156944274902343750e+00,-1.610019302368164062e+01,-3.581677627563476562e+01,-1.200466156005859375e+01,-1.214393711090087891e+01,5.585142135620117188e+01,3.227645111083984375e+01,2.428152275085449219e+01,6.061765670776367188e+00
1.023214645385742188e+02,1.547470092773437500e+01,-2.406261825561523438e+01,-1.980559349060058594e+01,-5.926315784454345703e+00,-1.242498016357421875e+01,3.597040176391601562e+01,-4.532307386398315430e-01,3.421153640747070312e+01,5.922532081604003906e+00
-6.185932922363281250e+01,-4.316082477569580078e+00,1.493413925170898438e+01,5.652167892456054688e+01,3.869631195068359375e+01,3.347379684448242188e+01,-9.765969276428222656e+00,1.956908798217773438e+01,2.284810066223144531e+01,1.046346947550773621e-01
1.820301055908203125e+02,1.187923240661621094e+01,-2.458540916442871094e+01,1.253426647186279297e+01,-3.384261703491210938e+01,1.122778511047363281e+01,-3.680995559692382812e+01,-1.818556070327758789e+00,-1.427510166168212891e+01,-3.633864164352416992e+00
1.952723083496093750e+02,4.752742767333984375e+00,-9.809152603149414062e+00,3.518885803222656250e+01,1.365336894989013672e+00,-5.146688938140869141e+00,-2.566351699829101562e+01,3.249370574951171875e+01,5.319571495056152344e+00,-4.716725349426269531e+00
9.115325927734375000e+01,1.681434440612792969e+01,-2.923514556884765625e+01,-2.366922187805175781e+01,-3.633858919143676758e+00,-2.066177177429199219e+01,2.655332946777343750e+01,-3.735912084579467773e+00,3.637071228027343750e+01,1.365715408325195312e+01
1.384642944335937500e+02,1.054704475402832031e+01,-2.650638580322265625e+01,1.473877143859863281e+01,2.781195068359375000e+01,-3.418721771240234375e+01,-4.809460449218750000e+01,3.950499296188354492e+00,1.106920337677001953e+01,-2.779199409484863281e+01
2.149698181152343750e+02,1.411343955993652344e+01,-4.549309539794921875e+01,-7.195940971374511719e+00,1.709566879272460938e+01,-1.027899932861328125e+01,2.418173599243164062e+01,-2.036524534225463867e+00,3.240019607543945312e+01,2.051605415344238281e+01
1.688248291015625000e+02,2.227972793579101562e+01,-3.582336807250976562e+01,-2.335619354248046875e+01,-5.605930328369140625e+00,-4.309463024139404297e+00,4.137133026123046875e+01,4.740083694458007812e+00,3.798266983032226562e+01,9.764786720275878906e+00
1.423562011718750000e+02,2.198392486572265625e+01,-1.609947395324707031e+01,-5.323112487792968750e+01,-1.461058521270751953e+01,3.380712127685546875e+01,6.850403594970703125e+01,8.081401586532592773e-01,8.092977523803710938e+00,3.462481689453125000e+01
1.423184814453125000e+02,9.935336112976074219e+00,-2.208913993835449219e+01,3.494553756713867188e+01,5.165899544954299927e-02,-3.386496734619140625e+01,-4.387298583984375000e+01,1.592943286895751953e+01,2.857512950897216797e+00,-1.328420829772949219e+01
2.207914733886718750e+02,2.755526542663574219e+01,-4.014532470703125000e+01,-1.237150788307189941e+00,3.496504211425781250e+01,-3.982364892959594727e+00,-1.399694538116455078e+01,-3.185537338256835938e+01,4.092530059814453125e+01,6.155082702636718750e+00
1.153137893676757812e+02,4.596492767333984375e+00,-5.669149398803710938e+00,-2.696458053588867188e+01,-4.079652786254882812e+01,3.126788139343261719e+01,4.474367523193359375e+01,5.496995449066162109e+00,3.354778051376342773e+00,7.698493957519531250e+00
2.458296203613281250e+02,-5.303323864936828613e-01,-1.252190685272216797e+01,3.509063720703125000e+01,-4.791511917114257812e+01,2.668030166625976562e+01,-4.152137756347656250e+01,1.395831489562988281e+01,-1.800705146789550781e+01,-1.478120803833007812e+01
