-1.314460601806640625e+02,-2.877006721496582031e+01,3.796157073974609375e+01,5.583441925048828125e+01,3.490963363647460938e+01,7.494874572753906250e+01,-2.672431182861328125e+01,7.475492858886718750e+01,7.875769615173339844e+00,6.085592269897460938e+01,-1.754905509948730469e+01,4.494994354248046875e+01,-2.639907073974609375e+01,1.569085884094238281e+01,-3.705783367156982422e+00,-1.274425888061523438e+01,1.367861270904541016e+00,1.150197124481201172e+01,1.673276901245117188e+01,-9.922637939453125000e+00,5.699815750122070312e+00,-3.411633968353271484e+00,-7.232730388641357422e+00,5.463054656982421875e+00,-7.929357528686523438e+00,-4.572970390319824219e+00,-3.792863368988037109e+00,2.931317806243896484e+00,7.607583999633789062e+00,-3.870663642883300781e+00,8.357094228267669678e-02,-1.508759379386901855e+00,-4.872325807809829712e-02,-8.253234863281250000e+00,-6.681711196899414062e+00,2.180406570434570312e+00,1.198156166076660156e+01,-3.017538785934448242e+00,4.760168552398681641e+00,-8.434751510620117188e+00,-2.101469993591308594e+00,-4.270158767700195312e+00,-2.509541702270507812e+01,2.536299228668212891e+00,-5.072649955749511719e+00,-9.421355128288269043e-01,-2.048479020595550537e-01,-5.703213691711425781e+00,-5.975676059722900391e+00,-3.047639369964599609e+00,-2.903635501861572266e+00,-1.274466037750244141e+01,1.399540901184082031e+01,1.320722007751464844e+01,4.033900260925292969e+00,-1.191958522796630859e+01,-5.298321723937988281e+00,-9.795457124710083008e-01,7.262883186340332031e+00,-3.393435001373291016e+00,1.472948169708251953e+01,6.673600196838378906e+00,1.168199157714843750e+01,-1.313759684562683105e+00,-4.496230125427246094e+00,-2.628794193267822266e+00,3.244685173034667969e+00,5.156542778015136719e+00,6.235782623291015625e+00,2.664694595336914062e+01,-8.823706626892089844e+00,2.769171714782714844e+00,1.696104431152343750e+01,1.173713803291320801e-01,1.054701924324035645e+00,6.059459686279296875e+00,6.849693775177001953e+00,1.078403949737548828e+01,5.220184326171875000e+00,-1.542738151550292969e+01,1.660465621948242188e+01,-1.644649505615234375e+00,-1.280572700500488281e+01,-9.440252304077148438e+00,1.069496250152587891e+01,6.501646518707275391e+00,2.363487625122070312e+01,9.673536300659179688e+00,-5.722126007080078125e+00,-1.059411144256591797e+01,1.566168665885925293e+00,-5.654624700546264648e-01,8.892668724060058594e+00,-1.020497417449951172e+01,1.522251224517822266e+01,6.411103248596191406e+00,1.138890504837036133e+00,-1.285252094268798828e+00,7.874292373657226562e+00,-1.473730683326721191e+00
2.261447191238403320e+00,1.432160854339599609e+01,-3.258629083633422852e+00,4.447353363037109375e+01,-2.667661905288696289e+00,-2.808916473388671875e+01,-2.987876129150390625e+01,-3.187428283691406250e+01,4.926975727081298828e+00,-4.954147815704345703e+00,-2.661170959472656250e-01,-2.400103092193603516e+00,6.836094856262207031e+00,-2.129532623291015625e+01,1.905426383018493652e+00,3.656780481338500977e+00,1.776030302047729492e+00,1.192164897918701172e+01,-3.757800817489624023e+00,1.283531308174133301e+00,-1.187170624732971191e+00,1.250073814392089844e+01,1.130581140518188477e+00,-1.339044570922851562e+00,7.620504379272460938e+00,4.091667175292968750e+00,-1.035794258117675781e+01,-4.433634281158447266e+00,1.476909637451171875e+00,-3.924259901046752930e+00,-1.237342834472656250e+00,-3.527400255203247070e+00,5.151308059692382812e+00,1.215615749359130859e+00,-3.219799518585205078e+00,2.126061916351318359e+00,6.311822891235351562e+00,4.722331762313842773e-01,6.285318851470947266e+00,1.163449168205261230e+00,1.055518865585327148e+00,5.065891742706298828e+00,-4.100712776184082031e+00,-3.335760116577148438e+00,9.679657936096191406e+00,4.259103775024414062e+00,-9.294683456420898438e+00,-5.356430053710937500e+00,-1.139690637588500977e+00,2.125821590423583984e+00,1.055472493171691895e+00,4.613016128540039062e+00,8.796179771423339844e+00,1.327014207839965820e+00,-8.583581924438476562e+00,3.214831352233886719e+00,-2.892814159393310547e+00,-3.203641176223754883e+00,-4.012179851531982422e+00,5.009692907333374023e-01,-5.491445064544677734e+00,-1.334893465042114258e+00,6.263720989227294922e+00,4.644704818725585938e+00,-9.658285140991210938e+00,-7.230689525604248047e-01,5.573653697967529297e+00,-3.978985846042633057e-01,1.115021324157714844e+01,-6.675034523010253906e+00,-1.096246623992919922e+01,3.282009959220886230e-01,-5.735309123992919922e-01,3.202066659927368164e+00,3.172991275787353516e+00,8.818842887878417969e+00,-9.788967132568359375e+00,-1.148612976074218750e+01,1.130282974243164062e+01,-3.962048053741455078e+00,1.264388561248779297e+00,-7.942428112030029297e+00,-1.291187858581542969e+01,2.068693399429321289e+00,-5.577048778533935547e+00,-2.821061015129089355e-01,9.553387641906738281e+00,1.464725875854492188e+01,6.851549625396728516e+00,-2.261866092681884766e+00,-5.151316642761230469e+00,4.017879962921142578e-01,2.321477413177490234e+00,7.003388404846191406e+00,-1.341069412231445312e+01,-5.791854858398437500e+00,2.755951881408691406e+00,2.797419786453247070e+00,-8.481215476989746094e+00,4.242082118988037109e+00
7.366832733154296875e+00,-6.658906936645507812e+00,9.456457138061523438e+00,1.485108852386474609e+01,-4.990169143676757812e+01,-1.216913342475891113e+00,-2.696816253662109375e+01,-1.747801208496093750e+01,-2.702644157409667969e+01,-8.212202787399291992e-01,-1.501959800720214844e+01,-1.035107517242431641e+01,1.874914407730102539e+00,2.182165145874023438e+00,-7.392352104187011719e+00,-1.961851000785827637e+00,-7.456875801086425781e+00,-3.164042234420776367e+00,-6.883792400360107422e+00,-1.064171028137207031e+01,8.579942703247070312e+00,8.021298408508300781e+00,-1.938441848754882812e+01,1.813366127014160156e+01,-2.754557609558105469e+01,9.721849441528320312e+00,-9.329126358032226562e+00,-1.721980094909667969e+00,6.365619659423828125e+00,-4.760512351989746094e+00,-1.395321083068847656e+01,-2.488337039947509766e+00,1.014668846130371094e+01,1.396297454833984375e+01,1.035288619995117188e+01,-1.286279487609863281e+01,-3.969432353973388672e+00,-3.592357635498046875e+00,-4.436499595642089844e+00,-2.733565866947174072e-02,3.270995616912841797e+00,-1.490513992309570312e+01,2.135440349578857422e+00,1.124119567871093750e+01,2.842922592163085938e+01,-8.767461776733398438e+00,-1.093017816543579102e+00,1.103183174133300781e+01,8.907904624938964844e+00,3.228142499923706055e+00,-2.628215789794921875e+00,-9.926873207092285156e+00,-1.939524650573730469e+00,5.775952816009521484e+00,5.259283065795898438e+00,1.398090600967407227e+00,-1.081534385681152344e+00,-5.295123577117919922e+00,-1.953237533569335938e+01,-3.087285518646240234e+00,-2.834325981140136719e+01,-5.001675605773925781e+00,1.577031993865966797e+01,-1.554429054260253906e+01,-1.088155746459960938e+01,3.167394638061523438e+00,5.388145923614501953e+00,1.069298744201660156e+01,-4.101757526397705078e+00,-1.323767566680908203e+01,-2.834454774856567383e+00,-8.164425849914550781e+00,7.941002845764160156e+00,-8.341815948486328125e+00,1.107393622398376465e+00,-2.622406244277954102e+00,-1.369175195693969727e+00,-2.722932100296020508e+00,-5.068604469299316406e+00,-1.169321537017822266e+01,-6.736104011535644531e+00,-7.703899860382080078e+00,-1.697558164596557617e+00,-5.453853607177734375e+00,-7.880609035491943359e+00,4.734216690063476562e+00,4.885149002075195312e+00,5.493381023406982422e+00,-6.587187767028808594e+00,1.342277526855468750e+01,5.513323783874511719e+00,2.184935808181762695e-01,-1.870253181457519531e+01,3.095746278762817383e+00,-1.342801094055175781e+01,-2.548217296600341797e+00,-2.143487930297851562e+00,-1.086992859840393066e+00,-3.891713142395019531e+00,-1.933810591697692871e+00
9.798078918457031250e+01,-7.402394294738769531e+00,-2.170214462280273438e+01,2.128788757324218750e+01,4.614392089843750000e+01,-5.544810485839843750e+01,-4.292696380615234375e+01,2.729736137390136719e+01,1.140251064300537109e+01,-4.442259979248046875e+01,1.318495750427246094e+01,-6.586010932922363281e+00,1.376821994781494141e+01,4.876956558227539062e+01,-3.894538116455078125e+01,-2.740827369689941406e+01,-1.732115936279296875e+01,-1.691825294494628906e+01,6.762394714355468750e+01,3.792518997192382812e+01,-2.418708801269531250e+01,1.993713378906250000e+01,-1.315013408660888672e+01,-2.235110473632812500e+01,1.042872238159179688e+01,-3.895995140075683594e+00,9.277344942092895508e-01,1.762238502502441406e+01,-4.481681823730468750e+01,1.705230712890625000e+01,2.257632446289062500e+01,9.470030665397644043e-01,-1.870782661437988281e+01,-2.872472000122070312e+01,-3.920114040374755859e+00,1.081237030029296875e+01,-1.614705848693847656e+01,3.227435684204101562e+01,-6.938927650451660156e+00,1.114838957786560059e+00,-1.625981140136718750e+01,-3.898508310317993164e+00,-9.134564399719238281e+00,-5.057498216629028320e-01,-3.945138931274414062e+01,-1.062926387786865234e+01,-1.300856781005859375e+01,1.999104881286621094e+01,2.388471794128417969e+01,-9.715059280395507812e+00,-6.538832092285156250e+01,1.152162551879882812e+01,1.461696743965148926e+00,-1.981957912445068359e+00,2.518457603454589844e+01,2.629125404357910156e+01,1.027703762054443359e+01,-6.823382377624511719e+00,7.020664215087890625e+00,-8.018739700317382812e+00,-1.170393848419189453e+01,4.355332374572753906e+00,9.959413528442382812e+00,-8.537644386291503906e+00,7.215209484100341797e+00,-7.552386283874511719e+00,2.337506103515625000e+01,2.040095520019531250e+01,3.003273963928222656e+00,-4.447826385498046875e+00,-2.724863433837890625e+01,-2.530901432037353516e+00,-6.862154006958007812e+00,1.455440902709960938e+01,2.531734466552734375e+01,-1.595280051231384277e+00,-1.030318641662597656e+01,-2.941962242126464844e+01,8.543442726135253906e+00,1.857447433471679688e+01,-1.671217799186706543e+00,1.394278621673583984e+01,2.619036102294921875e+01,1.960359382629394531e+01,-2.761950302124023438e+01,3.518862152099609375e+01,3.860735416412353516e+00,-1.369521331787109375e+01,-1.676216697692871094e+01,-5.059763908386230469e+00,-2.055962753295898438e+01,5.828089714050292969e+00,-5.532343387603759766e+00,-6.789296865463256836e-01,-1.237190341949462891e+01,2.415035629272460938e+01,1.030682659149169922e+01,1.735284614562988281e+01,8.636697769165039062e+00,1.937701416015625000e+01
9.354347229003906250e+01,-4.835673332214355469e+00,7.227055549621582031e+00,3.005742645263671875e+01,-3.929421997070312500e+01,7.782418251037597656e+00,8.076709747314453125e+00,1.891848564147949219e+01,-5.095403671264648438e+00,1.548094749450683594e+00,-7.352071285247802734e+00,4.244595050811767578e+00,3.898688888549804688e+01,3.824543207883834839e-02,-1.629496955871582031e+01,6.194600105285644531e+00,-2.202166244387626648e-02,-9.440829277038574219e+00,-1.301896953582763672e+01,1.899696159362792969e+01,-2.106525230407714844e+01,1.123232078552246094e+01,-1.553429365158081055e+00,9.612710475921630859e-01,6.120481967926025391e+00,5.266640663146972656e+00,-1.369940185546875000e+01,-1.363227462768554688e+01,-5.363269805908203125e+00,1.841229081153869629e+00,-1.436185073852539062e+01,1.464622020721435547e+01,1.450370407104492188e+01,4.107556343078613281e+00,4.098781585693359375e+00,-1.832606673240661621e+00,1.053194522857666016e+01,3.317649126052856445e+00,4.525584697723388672e+00,7.050703048706054688e+00,-6.234333515167236328e+00,9.267833709716796875e+00,-1.778639030456542969e+01,-3.062721729278564453e+00,-2.706418514251708984e+00,1.033187866210937500e+01,-2.880478858947753906e+01,8.193910121917724609e-02,-4.741078376770019531e+00,2.542783975601196289e+00,8.438875675201416016e-01,-1.123285388946533203e+01,-9.963761568069458008e-01,1.476141738891601562e+01,-2.070731925964355469e+01,1.139756679534912109e+01,4.466999530792236328e+00,-1.564951419830322266e+01,1.871733188629150391e+00,-1.808557319641113281e+01,8.695976257324218750e+00,1.336813211441040039e+00,2.043606567382812500e+01,-2.542154550552368164e+00,-1.471949481964111328e+01,-2.927212476730346680e+00,-4.098128795623779297e+00,-5.159428596496582031e+00,-5.187771320343017578e+00,1.943383097648620605e+00,-2.063416481018066406e+00,4.290901184082031250e+00,1.448764610290527344e+01,-1.973126888275146484e+00,-1.699782848358154297e+00,8.797055482864379883e-01,1.148984813690185547e+01,-3.892906188964843750e+00,-1.252711486816406250e+01,3.294207811355590820e+00,-1.999120473861694336e+00,-9.281618118286132812e+00,5.810733795166015625e+00,3.355499267578125000e+00,-1.817751693725585938e+01,-9.634740829467773438e+00,-2.761785507202148438e+00,-1.075028991699218750e+01,-5.609192848205566406e+00,2.174436807632446289e+00,2.349619865417480469e+01,-2.681345939636230469e+00,-3.255762577056884766e+00,3.522614836692810059e-01,4.155770540237426758e-01,-1.171474456787109375e+01,2.903216552734375000e+01,7.119260311126708984e+00,6.892797470092773438e+00,-1.141743850708007812e+01
1.829300689697265625e+02,1.879415130615234375e+01,-3.519969940185546875e+01,-2.947882652282714844e+01,-1.888198661804199219e+01,1.890639877319335938e+01,3.573012542724609375e+01,1.434893417358398438e+01,2.093724060058593750e+01,8.943908691406250000e+00,1.499781417846679688e+01,6.571898937225341797e+00,1.054077863693237305e+00,-1.038499450683593750e+01,-9.694491386413574219e+00,-4.559804439544677734e+00,4.019186019897460938e+00,1.539006042480468750e+01,2.529031562805175781e+01,-2.073560714721679688e+01,4.741178035736083984e+00,1.358217144012451172e+01,-3.731056451797485352e+00,-6.174947023391723633e-01,-2.470548629760742188e+01,2.174705123901367188e+01,-2.461781692504882812e+01,2.198533535003662109e+00,4.640124797821044922e+00,9.510431289672851562e+00,-8.978076934814453125e+00,1.346270942687988281e+01,5.804252147674560547e+00,8.680158615112304688e+00,1.451053142547607422e+01,8.686281204223632812e+00,8.080514907836914062e+00,1.634534448385238647e-01,4.329704761505126953e+00,-2.352751493453979492e+00,1.467772722244262695e+00,-7.140898704528808594e-01,-3.602249145507812500e+00,6.158144474029541016e+00,-2.372475862503051758e-01,-2.167747735977172852e+00,4.856218338012695312e+00,-8.190916061401367188e+00,2.208925247192382812e+00,-7.211812973022460938e+00,7.961576461791992188e+00,1.233058452606201172e+01,-3.979460716247558594e+00,1.475837230682373047e+00,2.096356391906738281e+00,1.312664890289306641e+01,3.132424354553222656e-01,-8.689822196960449219e+00,1.224395394325256348e+00,7.589005470275878906e+00,-6.637576103210449219e+00,-3.928326606750488281e+00,7.523312091827392578e+00,1.403388023376464844e+00,2.308603763580322266e+00,-7.036786079406738281e+00,3.541088104248046875e+00,-1.182215309143066406e+01,-1.906493902206420898e+00,2.151974678039550781e+00,-4.378520011901855469e+00,-2.800591230392456055e+00,-2.692006528377532959e-03,1.134883403778076172e+01,-8.188671112060546875e+00,1.587727642059326172e+01,-5.920987129211425781e-01,-5.072829723358154297e+00,1.327376842498779297e+01,-6.988074779510498047e+00,8.976937294006347656e+00,1.489366412162780762e+00,-4.355656147003173828e+00,-4.896054267883300781e+00,3.149702548980712891e+00,3.588165760040283203e+00,-4.350970268249511719e+00,1.488912105560302734e+01,-5.056887149810791016e+00,3.579010009765625000e+00,4.561867237091064453e+00,3.471066951751708984e+00,-2.596570491790771484e+00,7.623209476470947266e+00,-2.484704017639160156e+00,8.195209503173828125e+00,8.481014370918273926e-01,2.297714710235595703e+00,-5.290904998779296875e+00,-5.199662208557128906e+00
1.032231807708740234e+01,1.119704055786132812e+01,5.772426128387451172e+00,4.606825256347656250e+01,-1.127763748168945312e+00,-1.350574111938476562e+01,-4.576730346679687500e+01,-1.343155765533447266e+01,-3.328079223632812500e+00,-1.358100318908691406e+01,-4.261873245239257812e+00,-2.884027957916259766e+00,-3.210847616195678711e+00,4.333064556121826172e+00,1.248004150390625000e+01,1.677191019058227539e+00,-2.011135101318359375e+01,1.935667037963867188e+01,-2.489630889892578125e+01,3.564072799682617188e+01,-1.728597831726074219e+01,-4.601913928985595703e+00,2.871664047241210938e+00,4.227787256240844727e-01,9.130150794982910156e+00,2.541507482528686523e+00,-1.411129474639892578e+01,-2.303615957498550415e-01,9.545362472534179688e+00,1.126690268516540527e+00,2.350562810897827148e+00,-6.466040134429931641e+00,-7.314467430114746094e+00,1.402291488647460938e+01,1.754821205139160156e+01,-2.713737297058105469e+01,-2.282284736633300781e+01,2.913146018981933594e+00,-2.022368431091308594e+01,9.294975548982620239e-02,8.457592964172363281e+00,-3.606774330139160156e+00,-1.630451393127441406e+01,-2.238949835300445557e-01,7.995633125305175781e+00,3.285737037658691406e+00,7.763945579528808594e+00,-9.661157608032226562e+00,-1.570080852508544922e+01,2.531744241714477539e+00,9.935820102691650391e-01,-2.973697483539581299e-01,1.891064834594726562e+01,-3.704491138458251953e+00,7.223367214202880859e+00,-1.653549575805664062e+01,-9.511817932128906250e+00,-1.582639503479003906e+01,-2.613072633743286133e+00,1.355620861053466797e+01,-1.081606960296630859e+01,-2.017534637451171875e+01,3.995196533203125000e+01,6.443356990814208984e+00,-3.825059890747070312e+00,-1.280325794219970703e+01,8.925546646118164062e+00,-5.281661033630371094e+00,1.645388221740722656e+01,6.665792942047119141e+00,1.282121539115905762e-01,2.149640083312988281e+00,-1.131477260589599609e+01,1.041204643249511719e+01,-1.785078430175781250e+01,6.023952484130859375e+00,3.102800548076629639e-01,-3.843297958374023438e+00,1.732568550109863281e+01,-4.138246536254882812e+01,6.680663108825683594e+00,5.309743404388427734e+00,6.601348519325256348e-02,-1.629728126525878906e+01,4.255567073822021484e+00,-6.075327873229980469e+00,-2.731553649902343750e+01,2.977177429199218750e+01,-7.677267789840698242e-01,3.785786867141723633e+00,-2.121416091918945312e+01,3.069265127182006836e+00,-1.791016101837158203e+00,-1.166977787017822266e+01,-1.754452705383300781e+00,-2.046287727355957031e+01,-1.236815071105957031e+01,1.423068904876708984e+01,1.095682048797607422e+01,-2.322797536849975586e+00
1.089306716918945312e+02,6.463234424591064453e+00,-3.683103179931640625e+01,-3.447783279418945312e+01,3.279722690582275391e+00,-1.328321552276611328e+01,4.421012878417968750e+01,3.061206054687500000e+01,3.018738174438476562e+01,7.450111389160156250e+00,2.186851501464843750e+01,-1.773667335510253906e+00,-4.138574123382568359e+00,-1.928530931472778320e+00,-3.288666534423828125e+01,-2.074938201904296875e+01,-1.226685047149658203e+01,1.464135646820068359e+00,2.251752853393554688e+01,-1.580711746215820312e+01,3.037342548370361328e+00,3.719192886352539062e+01,-9.871104240417480469e+00,9.680299758911132812e-01,-2.535898017883300781e+01,1.614216995239257812e+01,-1.486439609527587891e+01,8.851252555847167969e+00,9.541893959045410156e+00,1.273566722869873047e+01,-2.321025371551513672e+00,1.168568134307861328e+01,5.717192173004150391e+00,6.860804557800292969e+00,3.833206176757812500e+00,-2.180176019668579102e+00,8.965618133544921875e+00,-6.960847854614257812e+00,-6.880387663841247559e-01,3.612383604049682617e+00,6.614134311676025391e+00,-1.132311439514160156e+01,-8.074179649353027344e+00,-1.183700680732727051e+00,1.098414778709411621e+00,-1.182664775848388672e+01,-7.224231719970703125e+00,8.242927551269531250e+00,-3.747662305831909180e+00,-9.455947875976562500e+00,1.161122560501098633e+00,1.007641792297363281e+01,-1.195626449584960938e+01,-5.529597997665405273e-01,1.745519518852233887e+00,-4.815421581268310547e+00,2.564892768859863281e-01,8.625838279724121094e+00,-5.663075923919677734e+00,1.738984107971191406e+00,-2.378318548202514648e+00,4.155972003936767578e+00,-4.424210786819458008e-01,6.134297847747802734e+00,8.399084091186523438e+00,-1.637407302856445312e+00,-3.082218170166015625e+00,-8.687879562377929688e+00,3.770158290863037109e+00,-1.575481295585632324e+00,-4.326947927474975586e-01,-9.823951721191406250e-01,-1.282065361738204956e-01,5.508320406079292297e-02,-1.375421524047851562e+00,-2.164976835250854492e+00,6.723575115203857422e+00,1.921283006668090820e+00,1.614922285079956055e+00,-2.610321283340454102e+00,2.420233726501464844e+00,-2.207849264144897461e+00,9.357873916625976562e+00,-1.906616210937500000e+00,-3.846225261688232422e+00,1.287582039833068848e+00,2.603877067565917969e+00,1.293843650817871094e+01,9.744548797607421875e+00,3.517244815826416016e+00,3.652044773101806641e+00,-1.060953330993652344e+01,-2.432155609130859375e+00,-7.490010738372802734e+00,5.887450695037841797e+00,2.416073799133300781e+00,1.086701583862304688e+01,-2.529273986816406250e+00,-1.370653724670410156e+01,-7.884556770324707031e+00
-1.192838287353515625e+02,-4.140092849731445312e+01,3.738608837127685547e+00,-1.074167938232421875e+02,3.752387619018554688e+01,3.139095497131347656e+01,-1.431584930419921875e+01,4.914379501342773438e+01,-4.061836242675781250e+01,-3.571803283691406250e+01,-9.105891227722167969e+00,7.041877746582031250e+00,-4.325449371337890625e+01,1.617063140869140625e+01,2.855720138549804688e+01,-7.220793724060058594e+00,1.950501251220703125e+01,-5.117071151733398438e+01,1.801742935180664062e+01,-2.202950286865234375e+01,-2.099723815917968750e+00,2.919516563415527344e+01,-2.977017402648925781e+01,-8.502401351928710938e+00,-6.619706630706787109e+00,8.405941963195800781e+00,-3.158656120300292969e+00,3.308953857421875000e+01,-4.931160926818847656e+00,3.565234899520874023e+00,2.506123733520507812e+01,3.307693862915039062e+01,-5.065239906311035156e+00,1.212217903137207031e+01,7.787599563598632812e+00,-1.386639475822448730e+00,4.667709827423095703e+00,-4.682083606719970703e+00,1.614706420898437500e+01,-1.134457683563232422e+01,-2.146304130554199219e+01,9.450654983520507812e+00,-3.708373308181762695e+00,-4.005951881408691406e+00,-1.272548770904541016e+01,9.841915130615234375e+00,4.846302032470703125e+00,-4.570896530151367188e+01,1.145982360839843750e+01,-2.306403160095214844e+01,2.662080574035644531e+01,1.790422630310058594e+01,-1.333384752273559570e+00,9.401081085205078125e+00,-2.357836723327636719e+01,2.382617950439453125e+01,3.492940664291381836e+00,-3.328787994384765625e+01,9.286511421203613281e+00,1.072561168670654297e+01,8.609583973884582520e-01,-3.063176727294921875e+01,1.983242797851562500e+01,1.897539520263671875e+01,-9.024918556213378906e+00,3.634483575820922852e+00,6.580519199371337891e+00,-2.415892028808593750e+01,4.073394298553466797e+00,-2.200202465057373047e+00,1.290476894378662109e+01,-1.848952865600585938e+01,-6.741176128387451172e+00,-2.137717247009277344e+01,-4.406279563903808594e+00,8.249739646911621094e+00,-2.276214599609375000e+01,-2.010725140571594238e-01,2.182348728179931641e+00,-8.522416114807128906e+00,1.080365896224975586e+00,1.015827298164367676e+00,9.764927864074707031e+00,8.026371955871582031e+00,-1.117795109748840332e+00,6.188753128051757812e+00,-4.340489959716796875e+01,-2.147745513916015625e+01,-5.745424270629882812e+00,-6.406912803649902344e+00,1.572410488128662109e+01,1.869622230529785156e+01,2.734483909606933594e+01,7.439357757568359375e+00,-1.114854097366333008e+00,-3.807165908813476562e+01,8.845213890075683594e+00,-3.116188812255859375e+01,-8.509083986282348633e-01,-2.013226985931396484e+00
1.346161346435546875e+02,2.229517364501953125e+01,-1.922316551208496094e+01,-5.425144577026367188e+01,-8.211125373840332031e+00,2.211173820495605469e+01,7.373623657226562500e+01,4.479644775390625000e+00,9.740680694580078125e+00,4.496015930175781250e+01,2.898575663566589355e-01,-1.363409996032714844e+01,2.923640823364257812e+01,1.751003456115722656e+01,1.585008239746093750e+01,1.123321151733398438e+01,-2.437084007263183594e+01,-4.807106399536132812e+01,-2.708570098876953125e+01,1.025861644744873047e+01,-2.623360824584960938e+01,-4.939146041870117188e+01,9.367829322814941406e+00,1.056538391113281250e+01,1.362477397918701172e+01,-2.939324378967285156e+01,-2.863631844520568848e-01,1.927797698974609375e+01,-1.920380973815917969e+01,1.980194091796875000e+01,-7.292320251464843750e+00,5.226992607116699219e+00,1.774158477783203125e+00,-1.234822392463684082e+00,1.666126060485839844e+01,1.035018157958984375e+01,-1.470878028869628906e+01,1.818640828132629395e-01,-9.343685150146484375e+00,-1.408919906616210938e+01,-2.280491590499877930e-01,4.625753402709960938e+00,3.446254730224609375e+00,-3.276851654052734375e+00,8.398944854736328125e+00,-1.005238342285156250e+01,-6.858906745910644531e+00,5.829984664916992188e+00,2.415274083614349365e-01,-4.908042907714843750e+00,2.734105825424194336e+00,-5.150079250335693359e+00,-1.450976276397705078e+01,-7.643923759460449219e+00,-5.225938796997070312e+00,-1.783647775650024414e+00,-5.653582572937011719e+00,9.171041488647460938e+00,-1.263988018035888672e+00,9.208819389343261719e+00,-4.871736049652099609e+00,8.970489501953125000e+00,-1.716703224182128906e+01,-1.937378406524658203e+00,-9.884008407592773438e+00,5.061920732259750366e-02,4.250857830047607422e+00,3.221070766448974609e+00,8.515336036682128906e+00,2.427886724472045898e+00,1.622697591781616211e+00,3.554899215698242188e+00,-4.788383483886718750e+00,5.624114036560058594e+00,-2.204028367996215820e+00,-1.132169914245605469e+01,-3.780460834503173828e+00,1.200688266754150391e+01,3.775554895401000977e+00,-3.264705896377563477e+00,1.351179313659667969e+01,6.737037181854248047e+00,-3.924090862274169922e+00,6.696115493774414062e+00,-8.074821233749389648e-01,-1.759132027626037598e+00,-3.197028398513793945e+00,-6.162955760955810547e+00,-9.992848396301269531e+00,-6.745302677154541016e+00,-9.822186470031738281e+00,-1.380182981491088867e+00,3.314794540405273438e+00,-1.093012332916259766e+01,-6.239259719848632812e+00,8.288597106933593750e+00,-8.841304779052734375e+00,-4.847471714019775391e+00,2.580991744995117188e+00,1.035178089141845703e+01
