-1.242348419564363553e+02,-2.400192997095953018e+00,2.146368330755519693e+01,3.776026577005590212e+01,-6.428626965400554560e+00,-5.066819440913540973e+00,-1.400537931071103870e+01,-2.197083672202692384e+01,5.329103750648719995e+00,-4.340983541027093828e+00,2.447048463708846100e+01,-4.832585605478127988e+00,-8.443282936289717711e+00,-4.309455129493754555e+01,-1.294123968567202176e+01,9.942830633233610271e+00,1.537902334989566278e+01,-3.262564993659764667e+01,-2.179586171985208409e+01,-2.777356435052428907e+00,-3.135256198980923337e+00,1.036412285623378793e+01,-4.506380067562826497e+00,1.878362801862507681e+01,-1.742230893823845550e+00,-6.298544381068378328e+00,1.639475271143178503e+01,1.010941905034875887e+01,-2.292749834422184918e+01,1.485578747665563526e+01,8.273999971798728481e+00,-1.188432302734834956e+01,1.587022722997831892e+01,3.141964406266777754e+00,1.112930894672693860e+01,1.210617700451050283e+01,5.269319062932937392e+00,-1.220615894004318669e+01,4.913794221114074823e+00,-6.617280529910432918e+00,5.018326802844470969e+00,9.400960331854486540e+00,1.350289682496316479e-01,1.090299567422325477e+00,-9.626042040828401980e+00,7.892785645613024315e+00,7.082188580236911335e+00,-1.980902575634859497e+00,1.094272906368616560e+01,-1.413400128566318914e+00
-1.455910972897557087e+02,-9.664782868699447249e+00,2.183213755122267941e+01,7.904073029289463648e+00,-3.703726508590111877e+01,9.215204928489614034e+00,2.525666647313658864e+00,-2.951733576533684555e+01,-1.826574616656477801e+01,1.837022447356438093e+01,-2.566367395174574284e+01,-3.016627626009718810e+01,-1.143593527341620941e+01,-1.947951724338729207e+01,1.769702545906699243e+01,1.304758912663008585e+00,1.760670369534354052e+01,-4.275893907296280716e+00,7.379507921891510946e+00,-5.811662303089680792e-01,8.047405332567951319e+00,1.132153782718616419e+01,-1.783199424144878620e+01,5.548652125662690615e+00,-6.593459912424590730e-01,-5.120110018630551707e+00,2.057696185301412939e+01,-7.389541292738192269e+00,-9.511596937708077348e+00,1.246126141535026299e+01,1.194275152320000188e+01,-2.922706383422588150e+00,-9.071913764538077629e+00,-7.831200770679844325e+00,4.809180050879890977e+00,6.433021157455379502e+00,-3.447629471858134398e+00,7.066360889308233695e+00,-5.215939485318373592e+00,3.923744904369796949e+00,2.901240560748588049e-01,-3.831950582573223851e+00,-3.168673311839389051e+00,-1.719376191567292977e+01,5.652374042531341125e+00,4.974957879351894263e+00,-1.569821989376863014e+00,-3.288365954299171889e+00,-5.922775504447556294e+00,9.402805190813625202e+00
-5.904018121753377102e+01,-1.560027319215379071e+00,4.606004140425564941e+00,-6.704599371731524116e+01,1.878094772636231369e+00,1.389750102518761032e+01,-3.353895075196372488e+01,-8.198050507737976389e+00,-1.625064702924446891e+01,-3.408158261382056509e+01,2.772865608068123322e+01,5.442272574262968732e+00,-1.206735240816491661e+01,-2.010106682009504264e-01,-1.918737426340902630e+01,1.248161073372500596e+01,-3.134315131346694372e+01,-1.121704277351217627e+01,1.119223096430649989e+01,-5.529984449264632929e+01,2.411838805700586263e+01,-2.917696301656554780e+01,1.694226374176659533e+01,-6.122549275944797920e+00,2.590226172497077783e+01,-1.506452481810482702e+01,-2.838768044498385379e+01,5.234366832988098572e+00,2.079023319999066999e+01,1.381081117866524988e+00,-1.561999840400144990e+01,-1.614299246672905142e+01,5.962736417650293497e+00,-3.747169322350948573e+00,4.717677110557939812e+00,2.264820282649364636e+00,5.379492777198746190e+00,-2.170742532530759716e-01,1.130241154756422262e+01,-9.796754080640459605e+00,1.353439936720867465e+01,-2.230353875043349632e+01,-1.745630592250291357e+01,-4.007821917267332879e+01,8.635006040198902610e+00,-4.704329915998187062e+00,5.297802053540691114e-01,1.092323524213247765e+01,1.972053834392853755e+00,-3.041318796762870758e-01
-7.694425099452850247e+01,-8.079385369957156726e+00,-2.327201000538321018e+00,-6.985681673858663032e+01,-1.469623430496444350e+01,1.034421707083166719e+00,-8.901617979126406510e+00,1.278438341039114245e+00,-2.465281249171239608e+01,-3.058635359949474264e+01,7.005012681538554276e+00,6.443918573503592206e+00,-2.177964908573423841e+01,3.836241639419963434e+00,-1.004431313512311874e+01,2.894411809717914785e+00,3.269613392858992107e+00,-8.039318237652645749e+00,-1.734584108516344259e+01,-2.553219323504444027e+00,-3.900171270274211288e+00,1.041816956195092514e+00,2.446753713280792608e-01,3.339993463893874637e+00,1.314395613506626148e+01,9.369611291829922362e-01,-8.384809118723618226e+00,1.064083631220434079e+01,-2.034003026266496317e+00,2.105534870792722835e+00,3.777364812783767345e+00,1.229074779623897840e+01,5.351244971119855087e+00,-9.937379338042465093e+00,-1.661733589768584540e+00,1.145085080722570225e+01,1.684446616316338741e+00,1.375954701052340212e+01,-2.915651498533894603e+00,-7.830582138152676563e+00,-6.068732012284761446e+00,-1.304384243637155105e+00,-1.050656221262679324e+01,-4.301259423746048860e+00,7.795858626768497501e+00,-1.197895762347318760e+00,-5.435165486099402088e+00,4.685823605429349392e+00,3.881773332704259172e+00,-7.420608103539850120e+00
-7.653372934503083513e+01,-1.231563884482688565e+01,1.968624651266564385e+01,-7.836616254733741016e+01,6.327651125797974174e+00,2.143760887258409653e+01,-2.863592919139358628e+01,-1.053659362687020895e+01,-1.905441011321161326e+01,-3.689210736427742887e+01,1.829218159672494082e+01,3.841847591290738162e+00,-2.225424443436902067e+01,7.080116168458048698e+00,-6.977224243449143160e+00,1.327792696449592924e+01,-2.137595583375065544e+01,-2.982460538360603763e+00,2.027430711287734511e+01,-4.406062344535823172e+01,2.072836860644344625e+01,-3.466755697229994126e+01,1.977700770880608516e+01,-1.313693924999517471e+01,2.494684978308236722e+01,-1.608816702707753521e+01,-3.356549754589858736e+01,3.920515702346644371e+00,2.450744892667843544e+01,-3.654864755239159546e+00,-1.903728115054039804e+01,-1.234250682984096592e+01,1.247500063352287114e+01,-4.440169511012469705e+00,6.101644433244257648e+00,1.010759489392384225e+01,9.247005835604692692e+00,1.683804948353918363e+01,5.842863910283014661e+00,-1.449582899637557709e+01,1.625061492691808596e+01,-2.189800531503396996e+01,-1.362386490527540239e+01,-3.778677708203312591e+01,-7.604850805140921821e+00,-1.065604299085173068e+01,8.875840337839094873e-01,1.744502491811550726e+01,8.747287459986241132e+00,-6.809228800686390137e+00
-3.365499482510148965e+01,-6.406419436711074056e+00,2.639740447377342258e-01,-7.123054933470224626e+01,-5.801554606016852134e+00,7.998451934238532957e+00,-2.656329689945410166e+01,-1.351741630022516460e+01,-1.278546342449050499e+01,-3.384840979516363291e+01,2.483262817169546466e+01,5.101728363910312147e+00,-1.962705211798823512e+01,5.117199647486588177e+00,-1.399130687121734162e+01,4.323090314839388881e+00,-2.259075821729855704e+01,-1.525889308429160818e-01,1.335697359089923886e+01,-4.653680800329029665e+01,1.892812315244087529e+01,-3.377457400958742539e+01,1.886518417851371510e+01,-9.992691139490236907e+00,2.107343693466426160e+01,-1.443703662050820569e+01,-3.236679434512978304e+01,8.038734912173090663e+00,1.920091172542179692e+01,2.133394082439122652e+00,-1.188246963516275834e+01,-1.449401351849001429e+01,1.156406833488870944e+01,-5.179304593551549374e+00,1.172010920231716824e+01,8.809601105001640065e+00,6.469200082690073295e+00,1.298400440594765648e+01,4.424038702006179768e+00,-1.030910845461171554e+01,1.006706851629728128e+01,-1.772667415044900707e+01,-1.617611717172604813e+01,-4.165325843163753206e+01,-8.319322489655945674e+00,-8.781254488099293098e+00,2.334582614547653812e+00,1.721235129992877688e+01,7.311928289291024896e+00,-2.881649822840711472e+00
-1.361486932020253562e+02,-2.876113989279498995e+01,1.794799465512326719e+01,-7.825585939352748710e+01,6.261647716246158346e+00,4.231722794738445259e+01,5.602209315432409298e+00,1.295877268586640518e+01,-4.325375310120348615e+01,-2.432249462660334771e+01,-9.775271174125318652e+00,7.771233740125639500e+00,-5.275739584388225722e+01,1.345801202362642002e+01,1.982154064769434143e+01,1.121997822679784562e+01,2.777339110147767443e+01,1.559261133588263348e+01,-4.925837442636156993e+01,5.673209632624613619e+01,-3.182287843664488136e+01,1.546442787027360133e+01,-1.346231811565404435e+01,1.749607630987781048e+00,-2.572252834308834224e+01,5.757526029987094507e-01,-2.019469787120932835e+01,1.242156843083713014e+01,-9.710055562852565325e-01,2.004747888908676856e+01,-1.508490675653481272e+00,-3.700150728134631972e+00,-3.792155324657551319e+01,1.339858469580364186e+01,1.558903567049715555e+01,1.799111300485103015e+01,-1.757058445667228241e+01,-5.663099690638838668e-01,-3.614622172610418294e-02,1.088317778256199553e+01,-2.025655404415778094e+01,-1.033497523311747734e+01,-4.985588693387775550e+00,4.734442971441163550e+00,1.433599676279601276e+01,-6.330751509250064579e+00,3.286645818894557181e+01,-6.867427618873009898e+00,8.362507086607738671e+00,-1.398882507411845211e+01
-1.626328561346993524e+02,-5.537006561470770194e+00,2.142928928243607700e+00,6.887063998864104697e+00,1.706852001377283656e+01,-3.453274140639042855e+01,1.050923262479827613e+01,-2.987934676384551480e+01,2.478843577801952236e+01,-1.375010156377336479e+01,2.347720693795371005e+01,-2.560779368710810289e+01,-3.282518712976445130e+01,-1.659586007513124528e+01,6.605293577507406866e+00,-1.194309338491794570e+01,-6.317050543556608666e+00,1.249882699137614672e+01,-1.510333587342999717e+00,7.912449353436962207e-01,6.961677160333175074e+00,1.748170080409882132e+01,-1.292353247149368611e+00,5.141725769796811063e-01,3.622936364046005497e+00,1.013715875545292633e+01,1.725342021369262113e+01,-2.421053353659041285e+00,-7.681723924196828257e+00,3.140595835303163330e+00,-1.088850971244355748e+01,1.763889775115595882e+01,-8.302438461988433716e+00,-3.928128818473727524e+00,-7.518937826021857340e+00,-1.586202469637479950e+01,-6.574873966806095815e+00,-1.631507073707092914e+01,1.970960245933405730e+01,-2.498271426790262950e+01,3.679450845129769831e+00,-3.730711358267734568e+01,-1.049102080869259090e+01,-6.921952233347732353e+00,1.006871944951459774e+01,2.060003728548307933e+01,2.324713734750866223e+01,-1.789058528578467389e+01,-7.175571898939349325e+00,-2.926015381522153014e+00
-1.593065518410888046e+02,3.923816413641223466e+00,-3.535094565167970604e+00,3.035175225529799459e+00,7.197514990937229129e+00,-4.248325754453212255e+01,1.036090575730198005e+01,-3.794743365857293327e+01,2.716432768563877787e+01,-2.004439395724728001e+01,3.398975993019506348e+01,-1.765595332906088899e+01,-2.390188025243554648e+01,-1.262045015681595750e+01,-1.672748285369204169e+00,-1.862096336240772487e+01,-1.207840400956765947e+01,1.707136825888321141e+01,-1.090749224249753091e+01,-6.677085887566701849e+00,5.544083760400386751e+00,9.750659242699398987e+00,5.591175813340091061e+00,6.791096566908211507e+00,4.943162607398607022e+00,2.875229070053300973e+00,1.356172691149919451e+01,-2.894089685048629068e+00,-1.089133777519513657e+01,2.681061346741187901e+00,-1.554543087567873449e+01,1.589071211560320407e+01,-4.701758949125002474e+00,-1.594585193596929740e+00,-5.882137171126216479e+00,-1.604475691225223244e+01,-6.368641332571559843e+00,-1.639620070111554639e+01,2.160326799811502241e+01,-2.377338486938056761e+01,1.331381120021312592e+00,-3.785258095311699833e+01,-7.606367442309623250e+00,-4.937992940302038392e+00,1.218811658945491594e+01,1.661373260767541993e+01,2.170424858664232204e+01,-1.683169375690030378e+01,-5.990629638540437618e+00,-4.345232199581600341e+00
-9.784028244233192595e+01,-3.375945834783808053e+00,8.969787012017771843e+00,2.037107187681774789e+01,2.830147321883935518e+01,-1.645125490051589168e+01,-3.654454409769120815e+01,-3.105831552824133013e+01,9.021124207778647985e+00,-4.276570715936424349e+00,-2.776361929510206661e+00,-2.687012743961436456e+01,-4.344730933974731357e+01,-6.115866196100904517e+01,6.413724446629602838e+00,4.171465956310719037e+01,-5.941464995613565669e+00,-3.163585009051587704e+01,-5.231553886869582115e+00,2.859304986829550543e+01,1.117414225945745443e+01,1.215205242680725384e+00,-1.097852508927267756e+01,-2.204004642071070563e+01,4.863083754969690808e+00,1.183567605454994975e+01,3.608056731813926632e+01,6.484045704011906608e+00,-1.104649187294549151e+01,2.434966383007597557e+01,1.352033797956205063e+01,-2.550108104038998036e+01,-1.354897452598377505e+01,6.029877259146108059e+00,2.183622126571012600e+01,-3.775959771760688088e+00,-1.465920329299369307e+01,2.090733597107650610e+01,-5.143580796627734486e+00,-5.467239244891161754e+00,-1.587890756743925991e+01,8.271042840702458321e+00,2.959677242302571543e+01,-1.262313318741893786e+00,-2.682721473425127456e+01,2.497258099488933070e+00,-4.758713889745399328e+00,1.199412250399821644e+01,4.535155870375388587e-01,-9.249173513485200004e+00
-2.083751893435457134e+02,-7.013645245254444660e+00,2.962155778843911591e+01,3.120681527915197506e+01,2.730730995344119094e+01,2.991969354997724295e+01,-1.488976613949822614e+01,-2.459033536540375664e+01,1.104136912822441552e+01,4.430594878272797388e+01,7.076855182099611064e+00,-5.279419045706966074e+00,-2.141499472214106348e+01,-4.595419676789433083e+01,5.157185501382897996e+00,1.959819577707064298e+01,-2.588437776213699237e+01,-4.936495607049645962e+00,-1.443046457096062163e+01,-1.056116984462293829e+01,1.826650982203048201e+01,-2.787541469497568869e+01,9.404606167358274149e+00,-1.110951646820440120e+00,-1.126597997279997010e+01,-2.807239427433988155e+01,7.667492011141915143e+00,2.848432311557078478e+01,5.281679977650644009e-01,2.420010572987790987e+00,-5.327299256078398493e+00,-1.611553691615512918e+01,-5.217047869583529618e+00,3.560278310810686975e+01,4.401715749415630263e+00,3.608621798779746648e+00,-5.721668951011062099e+00,-4.845952827635186111e+01,1.459555185740702221e+01,-1.768982359611018795e+00,1.647742464940231244e+01,1.597550695655036890e+01,-1.895649831536462671e+01,-5.047442967090765009e+00,-9.681530695515860430e+00,1.217679198067448709e+01,9.149778123732858148e+00,-1.570595366197777132e+01,-5.745628516367021099e+00,-4.427033000006893815e+01
-1.179447371368539024e+02,-2.756178892433116534e+00,2.363864841242069303e+01,3.572128435449342732e+01,2.198509972318975514e+01,3.575401491478709204e+01,-1.988464033981416534e+01,-2.167176735966256018e+01,1.158276376375898309e+01,4.044960563536039189e+01,6.359881683442088374e+00,2.583297204610950804e+00,-1.921803311008141435e+01,-3.807503789104967495e+01,1.916386372811155869e+00,1.716096644105011393e+01,-2.386822483040342391e+01,-7.499248076688034281e+00,-1.816315736870610920e+01,-1.214273583882665086e+01,1.577974841021751118e+01,-2.628198559775481513e+01,1.081182069224627895e+01,5.158080422605442195e-01,-1.120913095409738958e+01,-2.543727488632949374e+01,1.023894589660793741e+01,2.409201535712692532e+01,-2.525501681143238031e+00,2.499514681758750800e+00,-2.759869030178370597e+00,-1.781335731610700535e+01,-3.256281205318618088e+00,3.220319500965285897e+01,4.152106147397646829e+00,2.155932896365202467e+00,-6.601689991607438301e+00,-4.256704178335954225e+01,1.210330675308631676e+01,-8.131929685743788383e-01,1.361867346568060633e+01,1.505880447186611093e+01,-1.599249820016694201e+01,-3.537701516880270347e+00,-1.053273646217775905e+01,1.029232675185755319e+01,8.630536449312467440e+00,-1.248949604442785777e+01,-4.098026108246412669e+00,-4.084118278746853292e+01
3.438087251618853646e+00,-1.922073350002592163e+00,-1.060729996260755215e+01,-7.341890148871516431e+01,1.999495307640110298e+01,4.614110882772802569e+00,-5.940632497438264714e+00,5.984743992383696032e+00,-1.570393946003981611e+01,-2.973336444061224171e+01,2.284326485120433503e+01,8.863561320381652564e+00,-4.257133965962825783e+01,1.175945569175023842e+01,-5.553505999734428045e+00,-1.297528476237368888e+00,-1.632929761916073863e+00,-3.224610887081139077e-02,-1.658538598872471681e+01,4.683399858336580124e+00,-4.958742752743882320e+00,-8.999419051024220906e+00,-1.431402025343272122e+01,8.073465694150371519e+00,-4.183536131391121238e+00,-1.513793183634660089e+01,-6.001901146425618450e+00,1.947186799061759288e+01,-2.130296388107931804e+01,1.944984092897877659e+01,1.133044842505935357e+01,-6.234196402399250658e+00,1.709598655160214875e+01,1.349205987686267605e+01,1.158468945010946349e+01,3.392109658139422113e+00,-7.554957559758126884e+00,4.789014327862865628e+00,1.245132434219289097e+00,-1.809318718435759310e+00,2.284983169488455701e+00,-3.311676674244299790e+00,-3.347924415063908476e+00,1.685252230992544042e+01,1.980159009280652072e+01,-1.407204364058720625e+00,-4.795071998571394545e+00,-9.525442080929408917e+00,4.673383666859645125e+00,-9.042338759012162441e+00
-1.866132842688544144e+02,-3.020019807452587557e+01,1.139231014974170009e+01,-7.296057110077472885e+01,-2.919400542795816733e+00,-4.861739341157256256e+00,-1.653559521107952790e+01,9.554716672011164036e+00,-3.092941087807946943e+01,-4.175900464286797842e+01,2.309583103288665118e+00,-6.955596163298534140e-01,-9.429429034457601944e+00,-5.528940653889243606e+00,-1.874190565714499002e+01,-1.168633125279866469e+01,-4.211695388871545020e+01,-4.979102805621780448e+01,1.724261270787309286e+01,-2.042366378825929729e+01,1.070102885913998669e+01,-2.487538501759661180e+00,2.748759342652524751e+01,-2.133296260937417088e+01,-1.848523120447871548e+01,-1.917797537418451626e+01,-6.031684101632107442e+00,-2.871287321829328221e+00,4.155277611377329094e+01,9.777647659712286554e+00,1.420659083147536750e+00,2.245947796417632480e-01,-5.606043096592668862e-01,-6.565201624524952706e+00,-2.216700650616149293e+00,1.378202051455314958e+01,1.132316272708179916e+01,-2.533338992834868009e+01,-1.394625616493104836e+01,1.374731240155836431e+01,-2.837997383036125143e+00,-7.253956268340301605e+00,3.166980296275642814e+01,2.448745209632906850e+01,3.318523912411492915e+01,-2.538720354650946121e+01,-1.166757619990760375e+01,-2.704089731464195268e+01,-1.163746815291748149e+01,1.597665598076137350e+01
-8.739311813119347505e+01,-1.511873950800676347e+01,8.364066383735941912e+00,-6.639574842779090602e+01,-1.344908967295467939e+01,-9.457986336581108988e-01,-2.197613998286027481e+01,-4.879743469483507567e+00,-2.379126483718560436e+01,-4.163984125013411841e+01,1.605393799003903155e+01,1.009819755495558269e+01,-1.335420707663850592e+01,-2.746462167301290336e+00,-2.077467107686897307e+01,-9.116304253335547614e+00,-3.894145813462203165e+01,-3.692058000020644926e+01,1.821331101492803306e+00,-2.358064306517369957e+01,9.352757573863648588e+00,-6.373603548661047391e+00,3.015940577707822357e+01,-1.474893346422249607e+01,-6.020973078239150844e+00,-2.247167641010158690e+01,-2.553385343268575802e+00,-4.749442003996229289e+00,3.248447971100267040e+01,8.337537755673713136e+00,-4.906292026675989626e-01,-2.919595686005538315e+00,-9.719272016029156802e-01,-2.696043655674621231e+00,-2.862825373314342059e+00,5.237944678794913322e+00,1.030460754530444234e+01,-2.492436903257231151e+01,-8.759990408618758551e+00,1.238289725447407896e+01,-4.873861391908784313e+00,-6.924778846976126445e+00,2.592359982678551233e+01,1.685107796437806726e+01,2.993919256491042447e+01,-2.019413147398097053e+01,-6.185616189964413536e+00,-2.181353347040557722e+01,-1.251959568104382647e+01,1.497754307184206723e+01
-1.438837102495186855e+02,-2.152579124289381696e+01,3.673052393513642500e+01,2.791339101222114039e+01,-1.873175052932682494e+00,2.661434588228761910e+01,-1.516005332994052068e+01,-1.532654707590912579e+01,-3.417232296654222345e+00,8.852020549228408086e+00,-2.256437591189402170e+01,-1.718031417103759040e+01,-1.149501611828385839e+00,-5.675381504933563548e+01,1.062998576812655571e+01,1.652432482597073715e+01,1.063616368171856230e+01,-3.466226069788608299e+01,2.135265549256128992e+01,9.676740116524737090e+00,5.243821665749255345e+00,2.449382987890593455e+01,-2.103968447519202556e+01,-6.708393893921689610e+00,-4.656492355694362040e+00,1.964484498890253228e+00,3.190331935180479306e+01,-3.344484396365670964e+00,-1.191239327163021677e+01,-1.221523049502283875e+01,-1.741710533207219314e+01,-2.529921645386187912e+00,-1.839094374601106097e+01,-2.862841746161442380e+00,-1.671938609132477893e+01,6.657746969989097430e+00,3.567931554178296771e+00,1.843056993706732882e+01,-5.407880637771248722e+00,2.509261970550901832e+00,1.019025841436709534e+01,-9.013388439499387061e+00,1.752729793264172775e+00,8.892179384649716578e-01,-4.858910355159655303e+00,-1.207025097333708352e+01,1.973790865343296730e+00,8.540499790539588520e-01,-9.897724922551502047e+00,-8.886311465094106410e+00
-1.960866737557710167e+02,-1.557991507878739768e+01,2.257232925788807165e+01,-2.844499529860706488e+01,-1.679409234957295283e+01,4.099444925698103148e+00,2.520101693140915255e+00,-3.902658499445296769e+01,-2.790405360126285927e+01,2.027694787696937340e+00,-1.838482796017756371e+01,-4.176457717780925094e+01,-2.180661291729471429e+01,-2.099867642043124860e+01,-3.739531974044981055e+00,1.032060496179364506e+01,-1.321691642609439299e+01,-1.476054955733111029e+01,1.454222067159434850e+01,-2.636917837432942058e+00,2.583515919776932179e+01,-1.074191242717845185e+01,-1.062001496240533704e+01,3.028390406699995374e+00,-2.952556565415702750e+01,-8.496257635815761544e-01,1.546093471589253809e+01,4.848044487505774214e+00,2.265932587956836830e+00,1.811570415841298143e+01,7.559424575098653065e+00,-2.606645994087606510e+01,4.738295434898818215e+00,6.010760760000961156e+00,2.784778897244954088e+00,-3.655885630229018357e+00,-3.951090751321839623e+00,-5.949831670268459938e+00,-8.509048440700896165e+00,1.572572809505614266e+01,-2.132391076716010136e+00,-2.187817578209635627e+00,-7.479653479707159214e+00,-2.666735572818895061e+00,-9.535824652983082572e+00,1.731332097390159319e+01,-2.787883692270758385e+00,9.161414247716200165e+00,1.048926644006423770e-01,-1.091889312113411670e+01
-2.626982745026073189e+02,-5.145331897278346389e+01,2.745909222105871805e+01,-9.896223878875370872e+01,3.520350301466879106e+00,-4.307750174762954742e+00,1.744886460586749877e+01,2.634802292191048423e+01,-3.078783429405465100e+01,-2.558891925217598740e+01,-1.848798203637519677e+00,-2.238316657907912699e+01,-1.254141181019488371e+01,4.113181569790092418e+00,-2.839072922665997112e+01,-2.891819120493929418e+00,-2.120702955080244578e+01,-4.073667951862427827e+01,7.821316123178044144e+00,-5.534836037190589586e+00,3.123939661328966011e+01,2.374263653626882586e+01,-3.210393346447069263e+01,2.779285519990512210e+00,4.509537215139049238e+01,-4.946183369211017977e-01,-1.211038032415083521e+01,9.726952191402389758e+00,6.730295673959772351e+00,-1.012798242518452874e+01,1.477529857956309201e+01,4.968330157387310919e+01,1.506628906598125539e+01,-1.300388993694896200e+01,-2.828365069632089046e+01,3.327461161467940798e+00,1.149010076111419387e+01,1.155942572477215213e+00,7.463928417106327373e+00,-1.766486453787455391e+00,2.604313156734295376e+01,1.848170632325493656e+01,8.336624419353260151e+00,1.622632002721524191e+00,7.234428370192667934e+00,-3.026401521293054842e+00,-1.402656745762510049e+01,-2.748451514346488267e+01,-3.927976529548505180e+00,3.409731873275525516e-01
-1.203752770796754561e+02,-4.144382018153627456e+01,5.936122503220085278e+00,-9.577205575867112941e+01,2.955272937624633656e+01,2.622279131873719038e+01,-1.160308765141335385e+01,4.122447854246266985e+01,-3.744749737260566746e+01,-3.946028059222345519e+01,-9.384536339943018390e+00,3.487529418471228659e+00,-3.430740011936930500e+01,1.309720989344175734e+01,2.009738566578509733e+01,-9.017299862260600207e+00,1.015340799405172412e+01,-4.315104718567325648e+01,1.731361792662143273e+01,-9.741654700548117773e+00,-2.000665913972055954e+00,2.467185256160166063e+01,-2.621537838280827870e+01,-5.742540577742817121e+00,-7.856110911103322714e+00,5.705637246575712140e+00,-1.468470740237520111e+00,2.901355528246372018e+01,-1.198626398684675287e+01,-8.982609393175234880e-01,5.461439276353878824e+00,3.400304816987754464e+01,2.264669117030028289e+01,-3.315628419009464700e+00,4.143343920775371392e-01,1.219841640078960587e+01,2.141799085021888516e+01,4.374620658301397569e+00,3.198008772593834870e+00,-2.126514111995648548e+01,7.182603902247646666e+00,9.701840377593729414e+00,1.121655629627750272e+01,2.771827326605358977e+01,-1.563482920440377022e+01,1.780134932042967932e+01,7.092074081186319212e-01,9.041654751856309513e-02,-1.472053033212736395e+01,4.729981526267994951e+00
